"content","cmp_code","eu_code"
"Das frühzeitige Beteiligungsverfahren – und bei öffentlichen Vorhaben die Finanzplanung – müssen abgeschlossen sein, bevor der Antrag auf Durchführung des Planfeststellungsverfahrens bei der zuständigen Behörde eingereicht wird.","202",NA
"Wir wollen die Geltungsdauer von Genehmigungen und Planfeststellungsbeschlüssen beschränken.","202",NA
"Wird ein Großvorhaben nicht in angemessener Frist umgesetzt, soll die Öffentlichkeit erneut beteiligt werden müssen.","202",NA
"5.8 Werte stärken unser Land – Kirchen und Religionsgemeinschaften",NA,NA
"Die Bereitschaft vieler Menschen in unserem Land, für sich und andere Verantwortung zu übernehmen und Gemeinsinn zu zeigen, gründet in der Orientierung an Werten, die häufig Ausdruck einer persönlichen Glaubensüberzeugung und Weltanschauung sind.","606",NA
"Insofern leisten die Kirchen und Religionsgemeinschaften auch einen wichtigen Beitrag für unser Gemeinwesen insgesamt.","606",NA
"CDU und CSU bekennen sich ausdrücklich zur christlichen Prägung unseres Landes","603",NA
"wie auch zum Respekt vor jeder Glaubensüberzeugung.","201",NA
"Diese christliche Prägung zeigt sich auch in der herausragenden Rolle, die die christlichen Kirchen und ihre Wohlfahrtsverbände in vielen Bereichen unserer Gesellschaft spielen.","603",NA
"Dies gilt nicht zuletzt im Bildungs-, Gesundheits-und Sozialbereich, bei der Betreuung, Pflege und Beratung von Menschen sowie in der Kultur.","603",NA
"Kirchliche Aktivitäten fördern vielfach die Solidarität vor Ort.","603",NA
"Aber auch darüber hinaus stärken sie die Beziehungen mit vielen Teilen der Welt.","603",NA
"Zudem hat auch die Zuwanderung in den letzten Jahrzehnten zu einer größeren Vielfalt christlicher Kirchen und Gemeinden in unserem Land geführt.","603",NA
"Zahlreiche Leistungen kirchlicher Einrichtungen für unser Gemeinwesen sind nur möglich, weil die Kirchen im erheblichen Umfang eigene Mittel beisteuern und Kirchenmitglieder sich ehrenamtlich engagieren.","603",NA
"Zugleich unterstützt unser Staat zu Recht diese kirchlichen Dienste umfangreich.","603",NA
"Dabei achtet er die kirchliche Prägung der entsprechenden Einrichtungen, die auch im kirchlichen Arbeitsrecht zum Ausdruck kommen.","603",NA
"Besonders dankbar sind wir für das Wiedererstarken jüdischen Lebens in Deutschland – auch durch die Zuwanderung zahlreicher neuer Gemeindemitglieder aus der früheren Sowjetunion.","607",NA
"Wir unterstützen die jüdischen Gemeinden und die jüdische Wohlfahrtspflege, zum Beispiel bei der Integration dieser Zuwanderer.","607",NA
"Den vielfältigen Beiträgen muslimischer Vereine und Verbände zu unserem Gemeinwesen – etwa zur Integration muslimischer Zuwanderer und ihrer Nachkommen in unsere Gesellschaft, wie auch zum Dialog zwischen den Kulturen und Religionen – gilt unsere Wertschätzung und Unterstützung.","607",NA
"In diesem Sinne wollen wir die deutsche Islamkonferenz fortsetzen.","607",NA
"Dabei ist das bewährte Staatskirchenrecht in unserem Land auch eine geeignete Grundlage für eine umfassende partnerschaftliche Zusammenarbeit mit allen Religionsgemeinschaften.","603",NA
"6. Deutschland: Einstehen für Freiheit und Sicherheit",NA,NA
"6.1 Sicheres Deutschland",NA,NA
"Wir wollen, dass alle Menschen in Deutschland frei und sicher leben können – ob zu Hause, in Straßen und auf Plätzen, in Bussen und Bahnen, bei Tag und Nacht.","605",NA
"Sicherheit ist eine Voraussetzung für Freiheit, für ein friedliches Zusammenleben und das Vertrauen in unseren Staat.","605",NA
"Deutschland gehört zu den sichersten Ländern der Welt und wird es mit uns auch bleiben.","305",NA
"Sicherheit im Alltag und vor Ort verbessern – Einsatz von Videokameras an Brennpunkten verstärken",NA,NA
"CDU und CSU sorgen für Sicherheit im Alltag und vor Ort.","305",NA
"Wer Vandalismus, Graffiti-Schmierereien, Verwahrlosungen, Belästigungen oder aggressives Betteln erlebt, fühlt sich nicht sicher.","605",NA
"Wir treten diesen Erscheinungen entschieden entgegen, denn dies sind oft Anfangspunkte für Kriminalität.","605",NA
"Um Gewalt und Diebstähle abzuwehren sowie Anschläge und anderen Straftaten erfolgreich aufzuklären, wollen wir den Einsatz von Videokameras an Kriminalitätsbrenn-und Gefahrenpunkten, wie etwa auf Bahnhöfen, verstärken.","605",NA
"Die Polizei muss die Möglichkeit erhalten, schnell auf Videoaufzeichnungen anderer, wie etwa der Deutschen Bahn, zuzugreifen.","605",NA
"Videokameras können Polizisten vor Ort jedoch nicht ersetzen.","605",NA
"Unsere Polizei muss im Ernstfall sofort eingreifen können.","605",NA
"Polizisten als Garanten der inneren Sicherheit unterstützen – ihren Schutz weiter verbessern",NA,NA
"CDU und CSU haben Vertrauen in Polizei und Justiz.","605",NA
"Polizisten verdienen unsere Anerkennung und Unterstützung bei den schwierigen Aufgaben, denen sie im täglichen Dienst gerecht werden müssen.","605",NA
"CDU und CSU setzen sich für eine gut ausgestattete Polizei ein, die für die Menschen sofort erreichbar und schnell am Ort des Geschehens ist.","605",NA
"Polizisten wie auch Einsatzkräfte der Feuerwehr, des Katastrophenschutzes, des Technischen Hilfswerks und der Rettungsdienste setzen ihr Leben für uns ein.","605",NA
"Gewalt gegen sie richtet sich gegen uns alle.","605",NA
"Wir haben dafür gesorgt, dass Widerstand gegen Polizisten und andere Einsatzkräfte strenger bestraft werden kann.","605",NA
"Hieran wollen wir anknüpfen und ihren strafrechtlichen Schutz weiter verbessern.","605",NA
"Eine zunehmende Gewaltbereitschaft richtet sich auch gegen Behördenmitarbeiter in Job-Centern, Bürgerämtern und gegen andere öffentliche Bedienstete.","605",NA
"Auch sie wollen wir besser im Dienst schützen.","605",NA
"Dadurch stärken wir die Achtung und den Respekt vor staatlichen Behörden und ihren Mitarbeitern.","605",NA
"Die eigenen vier Wände besonders schützen",NA,NA
"Angesichts einer steigenden Anzahl von Wohnungseinbrüchen und einer zu geringen Aufklärungsquote wollen wir den Fahndungsdruck, insbesondere auf grenzüberschreitend tätige Banden, erhöhen.","605",NA
"Dazu gehört ein besserer überregionaler polizeilicher Informationsaustausch.","605",NA
"Wir fordern mehr polizeiliche Streifenfahrten in besonders gefährdeten Wohngebieten.","605",NA
"Die Beratungsdienste der Polizei müssen noch mehr über geeignete Sicherungstechnik informieren, mit denen man Türen und Fenster zu Hause besser schützen kann.","605",NA
"CDU und CSU setzen sich für bessere steuerliche Anreize zugunsten von Investitionen in die Sicherheit der eigenen vier Wände","409",NA
"sowie für Mindestanforderungen für die Sicherung gegen Einbrüche beim Neubau von Häusern und Wohnungen ein.","605",NA
"Kinder-und Jugendkriminalität verhindern und bekämpfen",NA,NA
"Gewalttätigkeit und Straffälligkeit von Kindern und Jugendlichen muss wirksam entgegen getreten werden.","605",NA
"Wir wollen verhindern, dass Kinder und Jugendliche in Kriminalität abrutschen, so ihre Chancen auf ein gelingendes Leben mindern und andere Menschen unschuldig zu Opfern werden.","605",NA
"Vorbeugende Angebote in Schule, Freizeit und Jugendarbeit müssen gestärkt sowie Vorbeugung und Strafverfolgung enger miteinander verbunden werden.","506",NA
"CDU und CSU stehen für einen entschlossenen Umgang mit jugendlichen Straftätern.","605",NA
"Schnelle erzieherische Reaktionen zeigen Grenzen auf und schützen mögliche Opfer.","605",NA
"Gerade für straffällige Jugendliche gilt: Die Strafe muss der Tat auf dem Fuße folgen.","605",NA
"Daher ist eine Beschleunigung und Vereinfachung von Jugendstrafverfahren der richtige Weg.","605",NA
"Wiedergutmachung erfüllt bei Jugendstraftätern eine wichtige Funktion.","605",NA
"Junge Menschen machen sich so die Folgen ihres eigenen Handelns besser bewusst.","605",NA
"CDU und CSU treten dafür ein, sie künftig noch stärker zu Maßnahmen der Wiedergutmachung zu verpflichten.","605",NA
"Opfer und deren Hinterbliebene sind dabei mit einzubeziehen.","705",NA
"Für Täter zwischen 18 und 21 Jahre soll im Regelfall Erwachsenenstrafrecht gelten.","605",NA
"Die Anwendung des Jugendstrafrechts muss in diesen Fällen eine Ausnahme bleiben.","605",NA
"Wir wollen das Fahrverbot oder die Verhinderung des Erwerbs eines Führerscheins als eigenständige Sanktion im Jugendstrafrecht verankern","605",NA
"und den Anwendungsbereich auf alle Arten von Straftaten erweitern.","605",NA
"Je häufiger Schüler den Besuch ihrer Schule verweigern, desto häufiger werden sie auch kriminell.","605",NA
"Hier wollen wir ansetzen und so das Entstehen krimineller Karrieren verhindern.","605",NA
"CDU und CSU fordern eine konsequente Durchsetzung der Schulpflicht.","605",NA
"Dabei wollen wir insbesondere die Eltern in die Pflicht nehmen.","605",NA
"Kommunen, Schulen, die freien Träger der Jugendhilfe und die Polizei müssen hier eng zusammenarbeiten.","605",NA
"Menschenhandel und Zwangsprostitution entschlossen bekämpfen",NA,NA
"Wir wollen Frauen vor Gewalt und Zwangsprostitution besser schützen.","706",NA
"Zwangsprostitution ist eine moderne Form der Sklaverei und ein gewinnbringendes Geschäft der Organisierten Kriminalität.","605",NA
"Sie geht einher mit einer schwerwiegenden Verletzung der Menschenwürde.","201",NA
"Deutschland darf kriminellen Zuhältern und Bordellbetreibern keinen Schutz bieten.","605",NA
"Deshalb haben wir dafür gesorgt, dass der Bundestag erste Maßnahmen zur besseren Kontrolle von Prostitutionsstätten beschlossen hat.","605",NA
"Wir wollen aber weitergehen und treten dafür ein, das Strafrecht so zu ändern, dass Menschenhändler bei ausreichender Beweislage auch ohne die Aussage ihrer häufig verängstigten Opfer verurteilt werden können.","605",NA
"Recht sichert Freiheit – Verlässlichkeit schafft Vertrauen",NA,NA
"Unsere Rechtsordnung garantiert den Menschen unveräußerliche Rechte und freie Entfaltung, sowie die Sicherheit, dass der Staat ihre Rechte schützt.","201",NA
"Die Menschen sollen sich hierauf jederzeit verlassen können.","201",NA
"Dafür tragen Richter und Staatsanwälte große Verantwortung in unserem Gemeinwesen.","201",NA
"CDU und CSU wollen eine bürgernahe und leistungsstarke Justiz sicherstellen.","303",NA
"Alternative Konfliktlösungsmöglichkeiten bei privaten Rechtsstreitigkeiten, wie Mediation und Schiedsverfahren, wollen wir zur Entlastung der Justiz fördern.","303",NA
"Die Dauer von Strafverfahren wollen wir verkürzen.","303",NA
"Schutz vor Belästigung und sexuellem Missbrauch verbessern",NA,NA
"Wir wollen Kinder und Jugendliche sowie Menschen mit Behinderung besser vor Missbrauch schützen.","706",NA
"Dafür wollen wir u.a. den Straftatbestand des sexuellen Missbrauchs von Schutzbefohlenen ausweiten.","605",NA
"Wir wollen die Rechte der Opfer von sexuellem Missbrauch stärken.","706",NA
"Sexueller Missbrauch verursacht bei Opfern oftmals lebenslange Traumata.","706",NA
"Viele können erst Jahre später darüber sprechen und die Taten zur Anzeige bringen.","605",NA
"CDU und CSU wollen die Fristen für die Verjährung von Missbrauchsdelikten ausdehnen, damit solches Unrecht länger geahndet werden kann.","605",NA
"Frauen besser vor Gewalt schützen",NA,NA
"Zur Unterstützung von Frauen und ihrer Kinder, die Opfer von Gewalt geworden sind und Schutz in Frauenhäusern suchen, wollen wir die Finanzierung dieser Einrichtungen auf eine verlässliche Grundlage stellen.","706",NA
"Opferschutz verbessern",NA,NA
"Wir wollen die Betreuung von Opfern verbessern.","705",NA
"Die Arbeit von ehrenamtlich Tätigen wollen wir dafür stärken.","606",NA
"Wir treten für eine psychosoziale Prozessbegleitung ein.","705",NA
"Wir wollen zum Schutz der Opfer von Nachstellung (Stalking) die Strafverfolgung verbessern.","605",NA
"Um einen umfassenden Überblick über die Kriminalitätslage gewinnen und gezielte Gegenmaßnahmen ergreifen zu können, treten wir dafür ein, regelmäßig Kriminalitäts-und Opferbefragungen nach internationalem Vorbild durchzuführen.","605",NA
"Vermögen aus Straftaten einziehen",NA,NA
"Der Kampf gegen die Organisierte Kriminalität ist auch wegen ihrer Wirtschaftskraft eine große Herausforderung, denn bislang können die teilweise hohen ""Gewinne"" der Kriminellen häufig nicht eingezogen werden.","605",NA
"Die dafür notwendigen umfangreichen Ermittlungen stehen oft in zeitlichem Widerspruch zum Beschleunigungsgebot in Strafsachen.","605",NA
"Deshalb kann in diesen Fällen das illegale Vermögen nicht abgeschöpft werden.","605",NA
"CDU und CSU wollen die Regeln zur Vermögensabschöpfung vereinfachen und ihre Anwendung auch durch eine Erleichterung der vorläufigen Sicherstellung solcher Vermögen beschleunigen.","605",NA
"Insbesondere soll die Vermögensabschöpfung bis zu fünf Jahre nach einer rechtskräftigen Verurteilung in einem getrennten Gerichtsverfahren angeordnet werden können.","605",NA
"Mindestspeicherfristen für Verbindungsdaten regeln",NA,NA
"Der Staat muss persönliche Kommunikationsdaten der Menschen schützen.","201",NA
"Zugleich dürfen wir jedoch Schutzlücken bei Strafverfolgung und Gefahrenabwehr nicht hinnehmen.","605",NA
"Mindestspeicherfristen für Verbindungsdaten sind notwendig, damit bei der Verfolgung von schweren Straftaten auf Anordnung eines Ermittlungsrichters oder zur Abwehr von erheblichen Gefahren für die öffentliche Sicherheit ein Datenzugriff erfolgen kann.","605",NA
"Manche Straftaten, wie etwa die Verbreitung von Kinderpornographie im Netz, lassen sich nur darüber aufklären.","605",NA
"Gerade auch im Kampf gegen Terroristen ist dies oftmals ein entscheidendes Mittel, um Anschläge verhindern zu können.","605",NA
"CDU und CSU wollen daher eine entsprechende Richtlinie der Europäischen Union in nationales Recht umsetzen.","605",NA
"Wehrhafte Demokratie stärken, Extremismus wirksam bekämpfen",NA,NA
"CDU und CSU treten jeder Form von Extremismus, jeder Form von Gewalt und Terror entschieden entgegen, unabhängig davon, ob es sich um Rechts-oder Linksextremisten oder gewaltbereite Islamisten handelt.","605",NA
"So sehr sich Extremisten auch in ihren Zielsetzungen unterscheiden, so ähnlich sind sie sich in ihrem Hass auf unsere demokratische Gesellschaft und die sie tragenden Werte.","605",NA
"Deshalb nehmen wir das gesamte Spektrum des politischen und religiösen Extremismus in den Blick.","605",NA
"Die wehrhafte Demokratie darf auf keinem Auge blind sein.","202",NA
"Extremismus konsequent vorbeugen",NA,NA
"Zunehmend gehen extremistische Gefährdungen von Einzeltätern und Kleinstgruppen aus, die sich selbst, etwa über Propagandavideos im Netz, radikalisieren.","605",NA
"Der Kampf gegen Extremismus ist eine gesamtgesellschaftliche Daueraufgabe.","605",NA
"Die beste Vorbeugung ist die Erziehung zu den Grundwerten unserer freiheitlichen Demokratie.","202",NA
"Menschen-und Freiheitsrechte sind keine Selbstverständlichkeit, sondern müssen immer wieder verteidigt werden.","202",NA
"Erziehung und Bildung kommen dabei eine besondere Verantwortung zu.","506",NA
"Die politische Bildung und das Geschichtsbewusstsein werden wir daher stärken.","506",NA
"Das beginnt in der Schule, muss aber auch Teil eines lebensbegleitenden Lernens sein.","506",NA
"Vorbeugende Projekte werden wir weiterhin gezielt unterstützen und darauf achten, dass erfolgreiche Ansätze nachhaltig umgesetzt werden.","506",NA
"Aussteigerprogramme für Extremisten bauen wir weiter aus.","0",NA
"Extremismus vor Ort wirksam bekämpfen",NA,NA
"CDU und CSU werden Länder und Kommunen in ihrem Kampf gegen Extremismus vor Ort stärken.","605",NA
"Dazu gehört die Beratung im Umgang mit Verfassungsfeinden in kommunalen Gremien, Einrichtungen oder örtlichen Strukturen.","605",NA
