"content","cmp_code"
"Das Europäische Parlament soll endlich das Recht erhalten, eigene Gesetzesinitiativen vorzuschlagen und den/die EU-KommissionspräsidentIn zu wählen.","108"
"So soll es zum zentralen Debatten- und Entscheidungsort der europäischen Politik werden und muss volles Mitentscheidungsrecht in allen Politikbereichen erhalten.","108"
"Wenn die EU mehr Kompetenzen erhalten soll, muss das mit mehr Kontrollrechten für das Europäische Parlament einhergehen.","108"
"Wo die EZB als Bankenaufsicht tätig ist, muss die demokratische Rechenschaftspflicht der EZB gegenüber dem Europaparlament erhöht werden.","108"
"Das Parlament muss ein Mitspracherecht bei den Krisenmechanismen und der Economic Governance erhalten.","108"
"Die Parteien sollen bei Europawahlen künftig SpitzenkandidatInnen nominieren, unter denen nach der Wahl entsprechend ihrem Ergebnis der/die EU-KommissionspräsidentIn gekürt werden soll.","202"
"Wir treten damit auch für eine stärkere Personalisierung der Europawahl ein.","202"
"Zusätzlich zu den jeweils national bestimmten KandidatInnen soll deshalb ein Teil der Abgeordneten über transnationale Listen gewählt werden.","108"
"Auch müssen starke Regeln eingeführt werden, die die Transparenz der europäischen Institutionen erhöhen und den großen Einfluss der Unternehmenslobby in Brüssel eindämmen.","202"
"Zu einem demokratischen Europa gehört jedoch mehr als Reformen der Arbeitsweise der Europäischen Union.","202"
"Viel zu oft hat die EU wie ein Papiertiger agiert, wenn Menschenrechte in Mitgliedsländern verletzt wurden und etwa die Pressefreiheit systematisch eingeschränkt oder Roma aufs Schlimmste diskriminiert wurden.","201"
"Die Kommission sollte daher viel öfter die bestehenden Möglichkeiten nutzen, Gelder einzufrieren, wenn Mitgliedsländer gegen elementare Werte der Union verstoßen.","108"
"Außerdem sollte diese Möglichkeit auf alle Teile des Unionshaushalts ausgedehnt werden.","108"
"Statt die EU-Außengrenzen immer weiter hochzurüsten und stillschweigend zu tolerieren, dass Jahr für Jahr tausende Flüchtlinge auf dem Weg in die EU im Mittelmeer ertrinken, wollen wir unser außen- und entwicklungspolitisches Handeln stärker darauf ausrichten, die gesellschaftlichen, ökonomischen und ökologischen Ursachen von Flucht und Vertreibung zu bekämpfen.","107"
"Etwa durch Vereinfachung von finanziellen Transfers („Rücküberweisungen“) und die Möglichkeit, durch längeren Aufenthalt im Herkunftsland die wirtschaftliche Situation vor Ort positiv zu beeinflussen, ohne dabei aufenthaltsrechtliche Konsequenzen in Kauf nehmen zu müssen.","107"
"Wir wollen ein faires Asylsystem schaffen","503"
"und legale Zuwanderung ermöglichen.","705"
"FRONTEX leistet dies nicht.","0"
"Deshalb fordern wir einen institutionellen Neuanfang.","0"
"Wir wollen eine gemeinsame Grenzpolitik der EU, welche die rechtlichen Normen Europas wahrt, die Menschenrechte garantiert, das Recht auf Asyl durchsetzt,","201"
"Flüchtlinge aus Seenot rettet","705"
"und durch das Europäische Palament kontrolliert wird.","108"
"Kostenintensive und aus daten- und menschenrechtlichen Gründen höchst bedenkliche Vorschläge wie Eurosur und „smart borders“, die die Abschottung der EU zementieren, lehnen wir daher ebenfalls ab.","201"
"Wir wollen zudem die Regelung abschaffen, nach der Flüchtlinge nur in denjenigen EU-Staaten aufgenommen werden können, in denen sie als Erstes angekommen sind (Dublin-II-Abkommen).","303"
"Flüchtlinge sollen selbst entscheiden, wo sie Asyl beantragen.","201"
"Zudem brauchen wir einheitliche, hohe Asylstandards in allen Mitgliedsländern.","705"
"Wir werden in Brüssel eine Roadmap für ein EU-weites solidarisches Asylsystem initiieren, mit dem alle Mitgliedsstaaten gleichermaßen Verantwortung übernehmen und das Flüchtlingen ein Leben in Würde in ganz Euro-pa ermöglicht.","108"
"Zudem braucht es eine rechtliche Verankerung des Schutzes von Umwelt- und Klimaflüchtlingen in der EU und weltweit, aufbauend auf bereits bestehenden lokalen und regionalen Initiativen sowie Entschlüssen der internationalen Gemeinschaft auf VN-Ebene.","705"
"Zu einem demokratischen Europa gehört eine starke und lebendige Zivilgesellschaft.","606"
"Mit einem freiwilligen Europäischen Jahr für alle – für junge wie für ältere Menschen – können wir eine europäische Zivilgesellschaft noch weiter stärken und alle mitnehmen.","606"
"Deshalb fordern wir einen umfassenden Ausbau eines europäischen Freiwilligendienstes für alle Generationen, getragen von zivilgesellschaftlichen Organisationen, und eine gute finanzielle Grundausstattung durch öffentliche Mittel.","606"
"3. Für eine europäische Energiewende",NA
"Mit der deutschen Ausstiegsentscheidung sind die Risiken der Atomtechnologie noch nicht gebannt.","501"
"Die Bundesregierung muss sich für einen EU-weiten Atomausstieg einsetzen.","501"
"Sie muss ihre Möglichkeiten nutzen, um den Neubau von Atomkraftwerken zu verhindern, und energiepolitische Alternativen aufzeigen.","501"
"Solange in der EU noch Atomkraftwerke betrieben werden, müssen für alle verbindliche Sicherheitsstandards auf dem Stand von Wissenschaft und Technik gelten.","501"
"Die Bundesregierung ist in der Pflicht, die Bürgerinnen und Bürger bei grenznahen Neubauprojekten von Atomkraftwerken in Nachbarstaaten zu informieren und Einwände der Bevölkerung gegenüber den Nachbarstaaten zu vertreten.","202"
"Die deutsche Energiewende soll Europa ökologisch-innovative Impulse geben.","501"
"Dazu muss sie aber auch gut in die gesamteuropäische Energielandschaft integriert werden.","501"
"Dafür brauchen wir eine europäische Energieinfrastruktur,","411"
"einen funktionierenden Emissionshandel,","501"
"einen integrierten europäischen Energiemarkt mit funktionierendem Wettbewerb","403"
"und eine konsequent auf niedrigen CO2 -Ausstoß setzende europäische Industriepolitik.","501"
"Wir setzen uns für umfassende europäische Investitionen zur energetischen Nutzung von Sonne und Wind und zur Förderung von Energieeffizienz und -einsparung ein, vor allem in den von der Eurokrise stark betroffenen südeuropäischen Regionen.","501"
"Mit einer europäisch vorangetriebenen Energiewende wollen wir gleichzeitig zukunftsfähige Beschäftigungsfelder schaffen.","416"
"Auch die groß angelegte Subventionierung von fossilen und atomaren Energieträgern muss beendet werden.","501"
"Die deutsche Energiewende braucht die europäische Ebene, um zu funktionieren, und für die Energiewende in der EU brauchen wir endlich eine Bundesregierung, die den Umbau des Energiesektors auch auf EU-Ebene engagiert vertritt.","501"
"Die Mitgliedsstaaten der EU haben allein 2011 für den Import von Erdöl mehr als 400 Mrd. US-Dollar bezahlt.","501"
"Gleichzeitig ist der Ehrgeiz beim Ausbau der Erneuerbaren und bei der Steigerung der Energieeffizienz verflogen.","501"
"Auch beim Klimaschutz kann von einer europäischen Vorreiterrolle kaum mehr die Rede sein.","501"
"Die Politik der EU, das von ihr mit beschlossene Ziel, die Schwelle von 2 Grad weltweiter Klimaerwärmung nicht zu überschreiten, ist längst zur Farce verkommen.","501"
"Allen Risiken zum Trotz hält eine politische Mehrheit aus Konservativen, Sozialisten und Liberalen am alten Energiemix auf der Basis der Hochrisikotechnologie Atomkraft und dreckiger Kohle fest.","501"
"Statt den alten Konzepten und Lobbyinteressen weiter hinterherzurennen, wollen wir ein Europa, das auf Energieeinsparung, Energieeffizienz und Erneuerbaren Energien aufbaut.","501"
"Damit können wir Umwelt- und Naturschutz europaweit vorantreiben,","501"
"Energiearmut abfedern,","503"
"werden unabhängig von teurer werdenden fossilen Energieträgern,","408"
"schaffen die nötigen Anreize für technische Innovationen","411"
"und damit neue Arbeitsplätze im Rahmen unseres europäischen Green New Deals.","701"
"Zudem ist eine bessere Koordinierung der europäischen Netzstruktur eine Möglichkeit, die Schwankungen der Erneuerbaren Energien auszugleichen.","411"
"Mit business as usual werden wir das jedoch nicht schaffen.","108"
"Deswegen setzen wir uns für eine Europäische Gemeinschaft für Erneuerbare Energien (ERENE) ein.","108"
"Zudem sollten auch die Nachbarstaaten der EU, und dabei insbesondere die Beitrittskandidaten, in den Umbau der Energiesysteme mit einbezogen werden.","501"
"Auch wollen wir noch im Vorfeld des kommenden UN-Klimagipfels 2013 in Warschau das derzeitige Ziel, den EU-weiten CO2 -Ausstoß bis 2020 um 20 % zu reduzieren, auf mindestens 30 % erhöhen.","501"
"Zudem treten wir für die Abschaffung von Euratom ein.","110"
"Solange es keine Mehrheit für die Abschaffung des Euratom-Vertrages gibt, setzen wir uns für eine Reform von Euratom und eine Überführung in den EUV ein, um Euratom endlich der demokratischen Kontrolle zu unterstellen.","202"
"4. Für ein soziales Europa der Bürgerinnen und Bürger",NA
"Einer der größten Skandale in Europa heute ist die grassierende Jugendarbeitslosigkeit in vielen Mitgliedsländern.","701"
"In Spanien und Griechenland sind mehr als 50 % der am besten ausgebildeten Generation, die diese Länder je kannten, seit längerem arbeitslos.","701"
"Auf europäischer Ebene haben wir GRÜNE uns deswegen für eine Jugendgarantie eingesetzt, nach höchstens vier Monaten Arbeitslosigkeit eine Beschäftigung, Lehrstelle oder Weiterbildung angeboten zu bekommen.","705"
"Deren Verwirklichung – das heißt vor allem deren Finanzierung – können wir aber nicht den jeweiligen Ländern selbst überlassen.","108"
"Denn denjenigen, die eine solche Garantie am meisten brauchen, stehen die wenigsten Mittel zu Verfügung.","108"
"Der neu eingerichtete EU-finanzierte Sonderfonds, der in Regionen mit sehr hoher Jugendarbeitslosigkeit eingesetzt wird, ist ein erster Schritt, der jedoch nicht ausreicht.","108"
"In Solidarität mit den Mitgliedsstaaten sollte der Fonds so lange aufrechterhalten und gegebenenfalls erhöht werden, bis die Arbeitslosigkeit unter der Jugend signif ikant und dauerhaft zurückgeht.","701"
"Die europäische Einigung lebt grundsätzlich davon, dass die Menschen, die Regionen und die Staaten in Europa füreinander einstehen.","606"
"Dem Grundprinzip der europäischen Solidarität und der gemeinsamen sozialen Absicherung kommt in der derzeitigen Krise ein besonderer Stellenwert zu.","503"
"Angesichts einer sich europaweit öffnenden Schere zwischen Arm und Reich reicht es nicht, nur am nationalen Rad zu drehen!","602"
"Europa krankt heute an Unterbietungswettbewerben bei Löhnen, Steuern und sozialen Standards.","503"
"Deswegen wollen wir eine soziale Fortschrittsklausel im EU-Primärrecht einführen, die eine stärkere Balance gegenüber den Grundfreiheiten des Marktes herstellt.","503"
"Außerdem wollen wir das Armutsgefälle verringern,","503"
"das Einkommensgefälle zwischen den Mitgliedsstaaten abschwächen","503"
"und die Lohnunterschiede zwischen Frauen und Männern minimieren.","503"
"Zu einem sozialen Europa gehören für uns außerdem gemeinsame soziale Mindeststandards, wie ein Mindestlohn und eine Grundsicherung, die sich jeweils am nationalen BIP orientieren,","503"
"sowie das Recht auf eine gute Gesundheitsversorgung.","504"
"Gerade in Zeiten, in denen immer mehr Menschen während ihres Berufslebens in unterschiedlichen EU-Mitglieds-ländern tätig sind, wollen wir eine verbesserte Anrechnung von Renten- und Arbeitslosenansprüchen erreichen","504"
"und dafür sorgen, dass eine gute Gesundheitsversorgung nicht nur ein Privileg weniger ist.","504"
"Wir stehen für eine andere – eine faire – europäische Steuerpolitik, die den Steuerwettlauf innerhalb Europas eindämmt und Steuervermeidung, Steuerhinterziehung und Steuerdumping verhindert.","108"
"Das haben wir im Kapitel „Besser haushalten – Ökologisch, gerecht und wirtschaftlich vernünftig: die grüne Steuerpolitik“ sehr genau beschrieben.","0"
"Auch mit Blick auf die Krise in den Euroländern wollen wir eine fundamentale Abkehr vom Kurs der Merkel-Regierung, der nur zu mehr Ungerechtigkeit führt.","503"
"Was wir anders machen wollen, haben wir im Kapitel „Anders wirtschaften – Die Krise überwinden“ sehr genau beschrieben.","0"
"So könnten nicht nachhaltige wirtschaftliche Entwicklungen in Form eines sogenannten Booms oder eine die Grundlagen des sozialen Zusammenhalts bedrohende Rezession zum wechselseitigen Vorteil gelindert werden.","416"
"Im Gegensatz zur Bundesregierung sind wir in Europa gegenüber einer Weiterentwicklung innovativer Modelle offen und bringen neue Konzepte zur Abwehr der Krisengefahr mit auf den Weg.","305"
"5. Für Entscheidungen auf der richtigen Ebene",NA
"Mehr Mut zu Europa heißt für uns, entschlossen auf EU-Ebene voranzugehen, wo gemeinsames Handeln notwendig und sinnvoll ist.","108"
"Mehr Europa heißt für uns aber nicht, dass die EU oder gar Brüssel in Zukunft alles regeln soll.","110"
"Wir wollen, dass diejenige Ebene entscheidet, die bei der jeweiligen Herausforderung am besten, bürgernah und mit der höchsten Legitimität agieren kann.","301"
"Ein starkes Europa steht für uns weder in Konkurrenz noch im Widerspruch zu handlungsfähigen Kommunen, Regionen, (Bundes-)Ländern und Nationalstaaten.","301"
"Es kommt vielmehr darauf an, dass die unterschiedlichen Ebenen zusammenarbeiten.","303"
"Dies bedeutet für die Praxis, dass die europäischen Institutionen viel stärker und früher als bisher alle politischen Ebenen durch Anhörungs- und Einflussrechte in die eigene Gesetzgebung einbinden sollen.","301"
"Gleiches gilt für die nationale Ebene, die in vielen Fällen europäische Vorgaben in die nationalstaatliche Gesetzgebung implementiert und die Kriterien für die Vergabe von EU-Mitteln mitbestimmt.","601"
"Das bedeutet auch, dass Kompetenzverlagerung keine Einbahnstraße ist.","110"
"So wie es in vielen Bereichen sinnvoll ist, mehr Souveränität nach Europa zu verlagern, so lassen sich manche Bereiche besser national, regional oder lokal regeln.","110"
"Deshalb sind wir grundsätzlich dafür, Kompetenzen auf untere Ebenen zurückzugeben, wenn es sachlich sinnvoll erscheint – auch das gehört zum Prinzip der Subsidiarität.","301"
"Wer GRÜN wählt ...",NA
"9 kämpft mit uns für ein solidarisches Europa","503"
"und eineeuropäische Jugendgarantie.","706"
"9 steht dafür ein, dass für den Westbalkan und die Türkei eine glaubwürdige Beitrittsperspektive aufrechterhalten wird.","108"
"9 vertieft das demokratische Europa, das die Bürgerinnen und Bürger teilhaben lässt","202"
"und in dem das Europäische Parlament eine starke Rolle spielt.","108"
"9 sagt Ja zu einem Europa der Erneuerbaren Energien und des Klimaschutzes.","501"
"9 setzt sich für einen besseren Schutz von Flüchtlingen undMigrantInnen ein","705"
"und dafür, dass Menschenrechte an denEU-Außengrenzen gewahrt werden.","201"
"9 bekommt eine Politik, die kein deutsches Europa, sondernein europäisches Deutschland will.","602"
"Schlüsselprojekte",NA
